customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,InternetService,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST6049,Female,0,Yes,No,67,Yes,Fiber optic,Month-to-month,Mailed check,82.45,,No
CUST6050,Female,1,Yes,Yes,49,Yes,Fiber optic,Month-to-month,Bank transfer,53.66,2752.9,Yes
CUST6051,Male,0,No,No,59,Yes,DSL,One year,Electronic check,98.4,,No
CUST6052,Male,1,Yes,No,12,Yes,Fiber optic,Two year,Credit card,84.48,973.89,Yes
CUST6053,Female,0,No,Yes,41,Yes,No,Month-to-month,Mailed check,88.56,3600.94,Yes
CUST6054,Male,0,No,Yes,67,Yes,DSL,One year,Mailed check,116.06,7885.62,No
CUST6055,Male,0,Yes,No,24,Yes,Fiber optic,Month-to-month,Mailed check,91.28,2219.61,Yes
CUST6056,Female,0,No,Yes,30,Yes,Fiber optic,Month-to-month,Bank transfer,117.23,3418.67,No
CUST6057,Female,0,No,Yes,11,Yes,Fiber optic,One year,Electronic check,65.55,851.96,No
CUST6058,Male,0,Yes,Yes,63,No,DSL,Month-to-month,Mailed check,57.06,3517.37,No
CUST6059,Male,0,No,No,60,Yes,DSL,Month-to-month,Credit card,104.47,,No
CUST6060,Male,0,No,No,52,Yes,Fiber optic,Month-to-month,Credit card,40.43,2014.67,No
CUST6061,Female,0,Yes,No,25,Yes,No,Month-to-month,Electronic check,126.65,3196.89,No
CUST6062,Male,0,Yes,Yes,60,Yes,Fiber optic,Month-to-month,Credit card,109.06,6640.87,Yes
CUST6063,Male,0,No,No,9,Yes,No,Two year,Electronic check,,679.14,No
CUST6064,Female,0,Yes,No,11,Yes,Fiber optic,One year,Credit card,106.04,1110.75,Yes
CUST6065,Female,0,No,Yes,21,Yes,No,Month-to-month,Electronic check,89.87,1806.48,No
CUST6066,Male,0,Yes,No,52,Yes,Fiber optic,Month-to-month,Bank transfer,31.3,,Yes
CUST6067,Female,0,No,Yes,20,Yes,No,Two year,Credit card,45.51,900.93,No
CUST6068,Female,1,Yes,Yes,34,Yes,DSL,One year,Credit card,78.57,2705.48,No
CUST6069,Male,0,Yes,Yes,70,Yes,No,Month-to-month,Credit card,74.79,5221.27,No
CUST6070,Female,0,No,Yes,26,Yes,DSL,Month-to-month,Bank transfer,109.24,2870.18,Yes
CUST6071,Female,0,Yes,No,59,Yes,DSL,Month-to-month,Bank transfer,79.06,4703.56,No
CUST6072,Male,0,Yes,No,46,Yes,Fiber optic,Month-to-month,Mailed check,31.94,1711.78,No
CUST6073,Female,0,No,No,65,Yes,DSL,One year,Mailed check,53.64,3526.85,Yes
CUST6074,Male,0,Yes,Yes,14,Yes,DSL,Month-to-month,Electronic check,92.29,1253.32,Yes
CUST6075,Male,0,Yes,No,23,Yes,No,Two year,Mailed check,15.32,369.92,Yes
CUST6076,Female,0,Yes,No,9,Yes,Fiber optic,Month-to-month,Credit card,27.66,153.98,Yes
CUST6077,Female,0,No,Yes,23,Yes,No,Month-to-month,Bank transfer,58.82,1257.02,Yes
CUST6078,Female,0,Yes,Yes,56,Yes,No,Month-to-month,Bank transfer,97.8,5601.77,No
CUST6079,Male,0,No,No,33,Yes,DSL,Month-to-month,Bank transfer,63.5,2125.92,Yes
CUST6080,Female,0,No,Yes,40,Yes,DSL,Month-to-month,Bank transfer,83.83,3465.1,No
CUST6081,Male,0,Yes,No,39,Yes,DSL,Month-to-month,Electronic check,70.14,2572.97,No
CUST6082,Female,0,No,Yes,10,Yes,Fiber optic,Two year,Mailed check,65.77,560.15,No
CUST6083,Female,0,No,Yes,0,Yes,Fiber optic,Month-to-month,Bank transfer,50.39,29.82,No
CUST6084,Female,0,No,No,29,Yes,Fiber optic,Month-to-month,Electronic check,95.19,2678.07,No
CUST6085,Male,1,No,Yes,42,Yes,DSL,Month-to-month,Credit card,32.37,1217.14,No
CUST6086,Female,0,Yes,Yes,25,Yes,DSL,Month-to-month,Mailed check,62.99,1466.86,No
CUST6087,Female,0,Yes,Yes,52,Yes,Fiber optic,Month-to-month,Electronic check,104.38,5395.64,No
CUST6088,Male,0,Yes,No,46,Yes,DSL,Month-to-month,Bank transfer,,2206.53,No
CUST6089,Male,0,No,No,8,Yes,No,Month-to-month,Bank transfer,23.31,358.0,Yes
CUST6090,Female,0,No,No,8,Yes,DSL,Two year,Bank transfer,6.5,-53.26,No
CUST6091,Female,0,Yes,Yes,0,No,DSL,Month-to-month,Credit card,89.99,-100.09,No
CUST6092,Female,0,No,Yes,70,Yes,DSL,One year,Mailed check,92.01,6295.61,Yes
CUST6093,Male,0,Yes,Yes,43,Yes,Fiber optic,Month-to-month,Bank transfer,59.67,2623.12,Yes
CUST6094,Male,0,No,Yes,58,Yes,DSL,Month-to-month,Mailed check,31.87,1860.94,No
CUST6095,Male,0,Yes,No,55,Yes,DSL,Month-to-month,Credit card,65.62,3512.62,Yes
CUST6096,Male,0,Yes,No,50,Yes,Fiber optic,Month-to-month,Electronic check,105.34,5183.92,No
CUST6097,Female,0,Yes,Yes,15,Yes,No,Month-to-month,Mailed check,31.92,466.41,No
CUST6098,Male,0,No,No,37,Yes,No,Month-to-month,Electronic check,101.75,3758.01,No
CUST6099,Male,0,Yes,No,10,Yes,DSL,Two year,Mailed check,19.14,87.43,No
CUST6100,Male,0,No,No,24,Yes,Fiber optic,One year,Bank transfer,35.89,879.08,No
CUST6101,Female,0,No,Yes,58,Yes,DSL,Month-to-month,Bank transfer,73.28,4112.61,No
CUST6102,Female,0,Yes,No,28,No,DSL,Month-to-month,Electronic check,98.43,2760.94,No
CUST6103,Male,0,Yes,No,39,Yes,Fiber optic,Month-to-month,Mailed check,114.15,4434.09,No
CUST6104,Male,0,No,No,7,Yes,DSL,Month-to-month,Credit card,99.75,738.36,No
CUST6105,Female,0,No,No,5,Yes,Fiber optic,One year,Mailed check,116.57,703.98,No
CUST6106,Female,0,Yes,No,44,Yes,No,Two year,Electronic check,75.46,3283.17,Yes
CUST6107,Female,0,Yes,Yes,52,Yes,DSL,Month-to-month,Mailed check,51.35,2670.24,No
CUST6108,Female,0,No,No,20,No,DSL,Month-to-month,Mailed check,105.52,1912.33,No
CUST6109,Female,0,Yes,No,56,Yes,Fiber optic,Month-to-month,Electronic check,110.91,6408.13,No
CUST6110,Female,0,Yes,Yes,5,No,Fiber optic,One year,Electronic check,97.92,303.54,No
CUST6111,Female,0,Yes,No,62,Yes,No,Month-to-month,Electronic check,,5471.27,No
CUST6112,Female,0,Yes,Yes,5,Yes,No,Two year,Mailed check,111.76,303.94,No
CUST6113,Male,1,No,Yes,52,Yes,Fiber optic,One year,Electronic check,80.26,4090.95,No
CUST6114,Male,0,No,Yes,3,Yes,DSL,Two year,Electronic check,69.38,381.68,No
CUST6115,Male,1,Yes,Yes,8,Yes,Fiber optic,Month-to-month,Credit card,91.77,848.63,No
CUST6116,Male,1,Yes,No,68,Yes,DSL,Month-to-month,Credit card,84.33,5832.94,No
CUST6117,Male,0,No,No,71,No,No,One year,Credit card,96.56,6836.48,Yes
CUST6118,Male,1,No,Yes,3,Yes,DSL,One year,Electronic check,66.04,363.21,No
CUST6119,Female,0,No,No,57,Yes,Fiber optic,Month-to-month,Electronic check,97.28,5570.7,Yes
CUST6120,Female,0,No,Yes,36,Yes,DSL,Two year,Credit card,95.73,3515.26,No
CUST6121,Male,0,No,No,70,Yes,Fiber optic,Two year,Bank transfer,76.4,5612.69,No
CUST6122,Male,0,Yes,No,5,Yes,Fiber optic,Month-to-month,Bank transfer,47.49,346.48,No
CUST6123,Female,0,Yes,Yes,50,Yes,Fiber optic,Month-to-month,Credit card,107.22,5354.45,No
CUST6124,Female,0,No,No,49,Yes,Fiber optic,Month-to-month,Credit card,33.71,1702.83,No
CUST6125,Female,0,No,Yes,13,Yes,Fiber optic,Two year,Bank transfer,41.27,676.92,Yes
CUST6126,Male,0,Yes,No,10,No,DSL,One year,Credit card,75.04,812.65,No
CUST6127,Female,0,No,No,9,Yes,No,Month-to-month,Electronic check,5.24,125.47,No
CUST6128,Male,1,No,No,60,Yes,No,Month-to-month,Credit card,116.29,7106.19,No
CUST6129,Male,0,Yes,Yes,12,Yes,DSL,Month-to-month,Mailed check,70.44,1098.29,No
CUST6130,Female,0,Yes,Yes,33,Yes,No,Month-to-month,Bank transfer,116.18,3740.46,Yes
CUST6131,Female,0,Yes,Yes,59,Yes,No,Month-to-month,Electronic check,124.12,7393.29,No
CUST6132,Male,0,Yes,No,50,Yes,Fiber optic,One year,Bank transfer,65.36,3313.96,No
CUST6133,Female,0,No,Yes,4,Yes,DSL,One year,Credit card,110.46,403.27,No
CUST6134,Female,0,Yes,Yes,31,Yes,Fiber optic,Month-to-month,Bank transfer,38.2,1119.46,No
CUST6135,Male,0,No,Yes,11,Yes,DSL,One year,Credit card,83.0,1078.21,No
CUST6136,Female,0,No,No,51,Yes,Fiber optic,Month-to-month,Electronic check,55.8,2743.58,Yes
CUST6137,Male,1,No,No,12,Yes,Fiber optic,Month-to-month,Electronic check,90.89,949.78,No
CUST6138,Male,0,No,No,53,Yes,No,One year,Bank transfer,96.48,5057.14,No
CUST6139,Female,0,Yes,No,53,Yes,Fiber optic,Month-to-month,Electronic check,65.2,3277.41,Yes
CUST6140,Male,0,No,Yes,40,Yes,DSL,Month-to-month,Bank transfer,86.34,3369.01,Yes
CUST6141,Male,0,No,No,47,Yes,Fiber optic,Month-to-month,Bank transfer,98.34,4516.72,No
CUST6142,Female,0,No,Yes,50,Yes,DSL,Month-to-month,Bank transfer,75.63,3790.1,No
CUST6143,Female,0,Yes,No,46,Yes,DSL,One year,Bank transfer,146.17,6868.37,No
CUST6144,Female,0,Yes,Yes,49,Yes,DSL,Month-to-month,Mailed check,65.89,3169.68,No
CUST6145,Male,0,Yes,Yes,45,Yes,DSL,Month-to-month,Mailed check,119.68,5472.11,No
CUST6146,Male,0,Yes,No,37,Yes,No,One year,Credit card,,3936.45,No
CUST6147,Female,0,Yes,Yes,12,Yes,Fiber optic,Month-to-month,Electronic check,14.2,-51.65,No
CUST6148,Male,0,No,Yes,21,Yes,Fiber optic,Month-to-month,Mailed check,114.79,2355.4,No
CUST6149,Female,0,Yes,Yes,1,Yes,DSL,Month-to-month,Mailed check,102.22,64.62,No
CUST6150,Female,0,No,Yes,12,Yes,Fiber optic,Two year,Electronic check,,919.19,No
CUST6151,Male,0,Yes,No,56,Yes,Fiber optic,One year,Bank transfer,81.07,4596.93,No
CUST6152,Female,0,No,No,33,Yes,Fiber optic,Month-to-month,Mailed check,84.78,2830.82,No
CUST6153,Male,0,Yes,Yes,18,Yes,No,One year,Mailed check,111.26,1913.18,No
CUST6154,Male,0,No,No,8,No,Fiber optic,Month-to-month,Mailed check,57.61,397.55,No
CUST6155,Female,0,Yes,Yes,32,Yes,Fiber optic,Month-to-month,Mailed check,117.58,3612.24,Yes
CUST6156,Male,0,No,Yes,26,No,DSL,One year,Bank transfer,,981.12,No
CUST6157,Female,1,No,No,44,Yes,DSL,Month-to-month,Electronic check,17.2,720.08,No
CUST6158,Male,0,No,Yes,1,No,No,One year,Mailed check,87.8,141.07,No
CUST6159,Male,0,No,No,56,No,Fiber optic,Month-to-month,Mailed check,107.77,6104.81,Yes
CUST6160,Male,0,No,Yes,56,Yes,Fiber optic,Month-to-month,Mailed check,64.61,3584.78,No
CUST6161,Female,0,No,No,15,Yes,No,Month-to-month,Mailed check,2.07,59.26,No
CUST6162,Male,0,Yes,No,5,Yes,Fiber optic,Month-to-month,Electronic check,25.27,104.77,No
CUST6163,Female,0,Yes,Yes,13,No,Fiber optic,Month-to-month,Bank transfer,83.09,968.82,No
CUST6164,Male,0,No,No,26,Yes,DSL,Month-to-month,Credit card,69.7,1732.18,No
CUST6165,Male,0,No,Yes,37,Yes,Fiber optic,One year,Electronic check,108.53,3788.72,No
CUST6166,Female,0,No,No,18,Yes,DSL,Month-to-month,Mailed check,72.19,1259.85,No
CUST6167,Female,0,No,Yes,36,Yes,DSL,Month-to-month,Credit card,47.78,1660.73,No
CUST6168,Female,0,No,No,3,Yes,No,Month-to-month,Mailed check,79.27,128.3,No
CUST6169,Female,0,No,No,57,Yes,DSL,Month-to-month,Electronic check,100.47,5808.71,Yes
CUST6170,Female,0,No,No,8,Yes,DSL,One year,Bank transfer,110.54,936.95,No
CUST6171,Male,0,Yes,Yes,39,No,DSL,Month-to-month,Credit card,66.67,2655.5,Yes
CUST6172,Male,0,No,No,14,Yes,DSL,Two year,Credit card,72.02,1077.44,No
CUST6173,Female,0,No,Yes,3,Yes,DSL,One year,Bank transfer,93.38,279.96,No
CUST6174,Male,0,Yes,No,51,Yes,DSL,Month-to-month,Bank transfer,47.54,2423.33,No
CUST6175,Male,0,Yes,No,17,No,Fiber optic,Two year,Credit card,92.1,1648.72,No
CUST6176,Male,0,No,Yes,52,Yes,Fiber optic,One year,Credit card,63.04,3344.81,No
CUST6177,Female,1,Yes,No,58,Yes,Fiber optic,Two year,Credit card,67.73,4031.08,No
CUST6178,Male,0,Yes,Yes,53,Yes,No,Month-to-month,Credit card,70.08,3709.88,Yes
CUST6179,Male,0,Yes,Yes,40,Yes,Fiber optic,Month-to-month,Bank transfer,73.89,2856.96,Yes
CUST6180,Male,0,No,Yes,59,Yes,DSL,Month-to-month,Electronic check,127.41,7540.9,No
CUST6181,Female,0,No,Yes,3,Yes,DSL,Month-to-month,Electronic check,55.93,109.96,No
CUST6182,Male,0,Yes,Yes,38,Yes,Fiber optic,Two year,Bank transfer,57.48,2249.59,No
CUST6183,Male,0,No,No,6,Yes,Fiber optic,One year,Electronic check,113.4,709.18,No
CUST6184,Female,0,No,Yes,22,No,DSL,One year,Electronic check,83.34,1838.62,No
CUST6185,Female,0,No,No,62,Yes,DSL,Two year,Mailed check,93.03,5728.66,Yes
CUST6186,Male,0,Yes,Yes,64,Yes,Fiber optic,Two year,Electronic check,39.09,2601.83,No
CUST6187,Male,0,Yes,Yes,40,Yes,Fiber optic,Month-to-month,Credit card,77.39,3187.99,No
CUST6188,Female,0,Yes,No,43,Yes,Fiber optic,One year,Electronic check,94.31,3999.28,Yes
CUST6189,Female,0,Yes,No,44,Yes,DSL,Month-to-month,Bank transfer,49.77,2067.04,Yes
CUST6190,Female,0,No,Yes,68,Yes,Fiber optic,Month-to-month,Electronic check,88.85,6059.74,Yes
CUST6191,Female,1,No,Yes,50,Yes,Fiber optic,Two year,Bank transfer,63.87,3312.09,No
CUST6192,Female,0,No,No,64,Yes,No,Two year,Credit card,50.64,3114.78,No
CUST6193,Female,0,Yes,No,53,Yes,Fiber optic,One year,Mailed check,100.4,5368.24,Yes
CUST6194,Female,0,Yes,Yes,55,Yes,Fiber optic,Month-to-month,Mailed check,,5645.6,No
CUST6195,Male,0,No,Yes,71,Yes,Fiber optic,One year,Electronic check,73.86,5142.37,Yes
CUST6196,Female,0,Yes,Yes,39,Yes,Fiber optic,Month-to-month,Electronic check,83.52,3350.4,No
CUST6197,Female,0,Yes,No,57,Yes,DSL,Month-to-month,Bank transfer,109.74,6320.21,No
CUST6198,Male,0,No,Yes,14,Yes,No,Month-to-month,Mailed check,58.14,798.73,No
CUST6199,Female,0,Yes,No,18,Yes,Fiber optic,Month-to-month,Credit card,80.46,1527.23,No
CUST6200,Female,0,Yes,No,9,No,Fiber optic,Month-to-month,Bank transfer,58.41,594.04,Yes
CUST6201,Male,0,No,Yes,15,Yes,No,One year,Electronic check,39.45,443.13,No
CUST6202,Female,0,Yes,Yes,42,Yes,No,Month-to-month,Mailed check,58.16,2451.15,No
CUST6203,Male,0,No,No,30,Yes,Fiber optic,One year,Electronic check,36.25,1228.78,No
CUST6204,Male,0,No,Yes,15,Yes,DSL,Month-to-month,Mailed check,82.77,1288.93,No
CUST6205,Male,0,Yes,Yes,27,Yes,DSL,Month-to-month,Bank transfer,46.83,1002.83,Yes
CUST6206,Male,0,No,No,61,Yes,No,Month-to-month,Credit card,28.09,1606.43,No
CUST6207,Female,0,Yes,Yes,19,Yes,DSL,One year,Credit card,92.28,1852.9,No
CUST6208,Male,0,Yes,No,34,Yes,No,One year,Credit card,90.33,3015.5,No
CUST6209,Male,0,Yes,No,58,Yes,DSL,Month-to-month,Credit card,60.09,3597.35,No
CUST6210,Female,0,Yes,Yes,8,Yes,Fiber optic,Month-to-month,Credit card,91.1,933.41,No
CUST6211,Male,0,Yes,No,9,Yes,Fiber optic,One year,Electronic check,45.82,388.59,No
CUST6212,Male,1,Yes,No,44,Yes,DSL,Month-to-month,Electronic check,58.83,2526.74,Yes
CUST6213,Male,0,Yes,Yes,14,Yes,No,Month-to-month,Credit card,82.22,1050.46,Yes
CUST6214,Male,0,Yes,No,29,Yes,Fiber optic,Month-to-month,Mailed check,101.01,3005.11,No
CUST6215,Female,0,Yes,Yes,47,Yes,DSL,Month-to-month,Bank transfer,58.53,2690.64,Yes
CUST6216,Male,0,No,No,39,Yes,DSL,Month-to-month,Mailed check,52.12,1992.46,No
CUST6217,Female,0,No,No,43,Yes,Fiber optic,Month-to-month,Mailed check,99.48,4166.78,No
CUST6218,Female,0,Yes,No,45,Yes,DSL,Month-to-month,Credit card,88.38,3933.84,Yes
CUST6219,Male,0,Yes,No,5,Yes,No,Month-to-month,Mailed check,74.46,301.63,No
CUST6220,Male,0,Yes,No,23,Yes,DSL,Month-to-month,Electronic check,,2226.69,Yes
CUST6221,Male,0,No,No,6,Yes,DSL,Two year,Bank transfer,128.41,686.59,Yes
CUST6222,Male,0,No,No,5,No,DSL,Month-to-month,Bank transfer,,479.52,No
CUST6223,Female,0,Yes,Yes,32,Yes,DSL,Month-to-month,Bank transfer,52.3,1808.5,Yes
CUST6224,Female,0,Yes,No,37,Yes,DSL,Month-to-month,Mailed check,84.92,3131.37,Yes
CUST6225,Female,0,Yes,Yes,43,Yes,No,Month-to-month,Bank transfer,45.4,1955.57,Yes
CUST6226,Male,1,No,No,16,Yes,DSL,One year,Bank transfer,,1744.76,No
CUST6227,Female,0,Yes,No,30,Yes,DSL,Month-to-month,Electronic check,48.95,1664.76,No
CUST6228,Male,0,No,Yes,36,Yes,DSL,Two year,Credit card,64.21,2210.57,Yes
CUST6229,Male,0,No,Yes,10,No,Fiber optic,One year,Credit card,44.87,322.49,No
CUST6230,Male,0,Yes,Yes,4,Yes,Fiber optic,Two year,Electronic check,75.47,296.72,No
CUST6231,Male,0,No,No,63,Yes,Fiber optic,Month-to-month,Electronic check,76.52,4860.18,Yes
CUST6232,Male,0,Yes,Yes,2,Yes,DSL,Month-to-month,Credit card,92.28,181.22,Yes
CUST6233,Female,0,No,No,55,Yes,Fiber optic,Month-to-month,Mailed check,73.59,3911.0,Yes
CUST6234,Female,0,No,No,62,Yes,Fiber optic,One year,Electronic check,71.39,4514.66,No
CUST6235,Male,0,Yes,Yes,37,Yes,Fiber optic,Month-to-month,Bank transfer,,1939.05,No
CUST6236,Female,0,Yes,No,53,Yes,DSL,One year,Electronic check,61.41,3310.17,No
CUST6237,Male,0,No,Yes,1,Yes,Fiber optic,Month-to-month,Mailed check,28.21,183.49,Yes
CUST6238,Male,0,No,Yes,1,Yes,DSL,Month-to-month,Electronic check,111.81,-34.52,Yes
CUST6239,Male,0,No,Yes,11,No,DSL,Month-to-month,Bank transfer,67.17,567.03,No
CUST6240,Female,0,Yes,Yes,39,Yes,DSL,Month-to-month,Electronic check,119.22,4706.14,Yes
CUST6241,Male,0,Yes,No,1,Yes,Fiber optic,Month-to-month,Electronic check,66.37,-137.08,No
CUST6242,Male,0,Yes,No,56,Yes,DSL,Month-to-month,Electronic check,12.94,684.65,Yes
CUST6243,Female,1,Yes,Yes,46,Yes,Fiber optic,Month-to-month,Credit card,56.49,2541.41,Yes
CUST6244,Female,0,No,Yes,35,Yes,No,One year,Credit card,69.92,2483.19,Yes
CUST6245,Female,0,No,No,3,Yes,Fiber optic,Month-to-month,Mailed check,71.96,149.27,No
CUST6246,Male,0,No,No,23,Yes,Fiber optic,Month-to-month,Credit card,90.31,2126.33,No
CUST6247,Male,0,No,Yes,61,No,Fiber optic,Month-to-month,Mailed check,75.22,4481.72,Yes
CUST6248,Female,0,No,No,1,Yes,Fiber optic,Two year,Credit card,59.89,-64.32,Yes
CUST6249,Male,0,Yes,No,14,Yes,DSL,Month-to-month,Mailed check,42.55,597.63,No
CUST6250,Female,1,Yes,No,48,Yes,Fiber optic,Two year,Mailed check,57.81,2785.41,Yes
CUST6251,Female,0,No,No,34,Yes,Fiber optic,Month-to-month,Mailed check,88.14,3026.28,No
CUST6252,Male,0,No,Yes,46,Yes,DSL,Two year,Electronic check,95.75,4552.46,No
CUST6253,Male,0,No,No,23,Yes,DSL,Month-to-month,Electronic check,49.78,1273.0,No
CUST6254,Female,0,No,Yes,59,Yes,DSL,Month-to-month,Mailed check,100.21,5957.55,No
CUST6255,Female,0,No,Yes,47,Yes,No,One year,Mailed check,87.07,4173.23,No
CUST6256,Female,0,No,Yes,22,Yes,DSL,Two year,Electronic check,43.39,980.79,No
CUST6257,Female,0,No,No,11,Yes,DSL,One year,Bank transfer,77.4,969.35,No
CUST6258,Male,1,No,No,40,Yes,Fiber optic,Month-to-month,Electronic check,81.09,3279.99,Yes
CUST6259,Female,0,Yes,Yes,28,No,No,Month-to-month,Mailed check,38.07,1010.74,Yes
CUST6260,Female,0,No,No,69,Yes,DSL,Month-to-month,Electronic check,29.24,1942.31,No
CUST6261,Female,1,No,Yes,50,No,Fiber optic,Month-to-month,Credit card,84.21,4325.6,Yes
CUST6262,Male,0,Yes,Yes,22,Yes,Fiber optic,Month-to-month,Mailed check,56.37,1221.83,Yes
CUST6263,Male,1,Yes,No,30,No,Fiber optic,Month-to-month,Electronic check,115.36,3652.48,No
CUST6264,Female,1,No,No,20,Yes,No,Month-to-month,Credit card,121.63,2322.16,No
CUST6265,Male,1,Yes,No,23,Yes,DSL,One year,Electronic check,84.16,,No
CUST6266,Male,0,Yes,Yes,71,Yes,No,Month-to-month,Electronic check,98.55,6954.4,No
CUST6267,Male,0,No,Yes,8,Yes,No,Month-to-month,Bank transfer,39.28,354.97,No
CUST6268,Female,0,Yes,No,21,Yes,No,Month-to-month,Electronic check,30.04,500.67,No
CUST6269,Female,1,No,Yes,3,Yes,Fiber optic,Month-to-month,Electronic check,65.76,13.43,Yes
CUST6270,Male,0,No,Yes,2,Yes,No,Month-to-month,Bank transfer,31.4,210.8,No
CUST6271,Female,0,No,Yes,27,Yes,DSL,Month-to-month,Electronic check,79.23,,No
CUST6272,Female,0,Yes,No,14,Yes,DSL,Two year,Bank transfer,46.49,749.4,Yes
CUST6273,Male,0,Yes,No,7,Yes,DSL,Month-to-month,Credit card,75.71,464.33,No
CUST6274,Male,0,No,No,47,Yes,DSL,Month-to-month,Bank transfer,64.81,3144.74,No
CUST6275,Female,0,No,Yes,51,Yes,Fiber optic,Month-to-month,Credit card,89.12,,No
CUST6276,Male,0,Yes,No,54,No,DSL,Month-to-month,Bank transfer,79.79,4187.61,No
CUST6277,Female,0,No,Yes,36,Yes,DSL,Month-to-month,Credit card,,2148.33,No
CUST6278,Female,1,Yes,Yes,3,No,Fiber optic,Month-to-month,Electronic check,28.95,181.31,Yes
CUST6279,Male,0,Yes,Yes,54,Yes,No,Month-to-month,Credit card,74.88,4107.56,Yes
CUST6280,Female,0,Yes,No,11,No,Fiber optic,One year,Credit card,17.73,180.55,No
CUST6281,Female,0,Yes,Yes,18,Yes,No,One year,Mailed check,107.38,1757.95,No
CUST6282,Male,0,Yes,No,56,Yes,Fiber optic,Month-to-month,Credit card,85.87,4701.83,Yes
CUST6283,Male,0,Yes,Yes,36,Yes,No,One year,Electronic check,95.28,3359.88,No
CUST6284,Male,1,No,No,6,Yes,Fiber optic,Month-to-month,Mailed check,40.92,219.69,No
CUST6285,Female,0,No,No,54,Yes,No,Month-to-month,Mailed check,80.68,4469.8,No
CUST6286,Male,0,Yes,No,27,Yes,DSL,Month-to-month,Bank transfer,50.0,1338.26,No
CUST6287,Male,0,Yes,No,36,Yes,No,Month-to-month,Credit card,74.47,2470.26,No
CUST6288,Male,0,No,No,60,Yes,Fiber optic,Month-to-month,Bank transfer,40.05,2143.91,No
CUST6289,Male,0,No,No,38,Yes,Fiber optic,One year,Bank transfer,67.5,2495.52,No
CUST6290,Female,0,No,No,22,Yes,Fiber optic,One year,Credit card,28.64,578.75,No
CUST6291,Female,0,No,No,51,Yes,No,Two year,Bank transfer,65.2,3360.76,No
CUST6292,Male,0,No,Yes,10,Yes,No,Month-to-month,Electronic check,20.67,61.45,Yes
CUST6293,Female,0,No,Yes,65,Yes,DSL,Month-to-month,Electronic check,122.41,7818.38,No
CUST6294,Male,0,No,Yes,12,Yes,DSL,Month-to-month,Credit card,,943.08,Yes
CUST6295,Male,0,No,Yes,40,Yes,DSL,Two year,Credit card,70.17,2940.22,No
CUST6296,Female,0,Yes,Yes,48,No,DSL,One year,Mailed check,90.28,4137.09,No
CUST6297,Female,1,No,No,14,Yes,DSL,One year,Credit card,31.02,357.39,Yes
CUST6298,Male,0,Yes,No,55,Yes,Fiber optic,Month-to-month,Credit card,46.58,2673.02,Yes
CUST6299,Male,0,No,No,53,Yes,Fiber optic,Month-to-month,Electronic check,85.93,4647.6,No
CUST6300,Female,1,No,No,30,Yes,Fiber optic,Month-to-month,Electronic check,,2152.63,No
CUST6301,Male,0,No,No,60,Yes,Fiber optic,One year,Credit card,48.41,3020.59,No
CUST6302,Female,0,No,Yes,57,Yes,Fiber optic,One year,Mailed check,89.44,5102.57,Yes
CUST6303,Male,0,No,Yes,59,Yes,DSL,Month-to-month,Electronic check,79.08,4731.73,No
CUST6304,Male,0,Yes,No,52,Yes,Fiber optic,Month-to-month,Electronic check,85.17,4358.44,No
CUST6305,Female,0,No,Yes,60,Yes,Fiber optic,One year,Bank transfer,81.69,4930.64,No
CUST6306,Female,0,Yes,Yes,41,Yes,DSL,Month-to-month,Credit card,49.56,,No
CUST6307,Female,0,Yes,No,28,Yes,DSL,Two year,Bank transfer,67.72,1841.43,No
CUST6308,Female,0,No,No,26,No,DSL,Month-to-month,Credit card,14.29,341.85,No
CUST6309,Female,1,Yes,Yes,43,Yes,No,Month-to-month,Mailed check,54.68,2365.25,No
CUST6310,Female,0,No,Yes,4,Yes,Fiber optic,One year,Bank transfer,62.64,491.21,No
CUST6311,Female,0,No,No,51,Yes,Fiber optic,One year,Electronic check,88.8,4784.79,No
CUST6312,Male,0,No,Yes,52,Yes,DSL,Month-to-month,Credit card,85.36,4399.93,No
CUST6313,Male,0,Yes,No,51,Yes,DSL,Two year,Credit card,47.44,2567.4,No
CUST6314,Male,0,No,Yes,37,Yes,DSL,Two year,Bank transfer,,1619.57,No
CUST6315,Female,1,Yes,Yes,43,No,DSL,Month-to-month,Bank transfer,109.21,4735.96,Yes
CUST6316,Female,0,No,No,52,Yes,DSL,Month-to-month,Mailed check,,3112.79,Yes
CUST6317,Female,0,No,Yes,1,Yes,DSL,Month-to-month,Electronic check,73.43,28.33,Yes
CUST6318,Male,0,Yes,No,53,Yes,Fiber optic,Month-to-month,Mailed check,93.56,5224.76,No
CUST6319,Female,0,Yes,Yes,34,Yes,DSL,Two year,Electronic check,67.61,2260.04,Yes
CUST6320,Female,0,Yes,Yes,45,Yes,Fiber optic,Month-to-month,Electronic check,65.45,2880.27,No
CUST6321,Male,0,Yes,No,71,No,Fiber optic,Month-to-month,Credit card,60.54,4198.31,Yes
CUST6322,Female,0,Yes,Yes,54,No,Fiber optic,Two year,Electronic check,54.73,2878.49,No
CUST6323,Male,0,Yes,No,71,Yes,Fiber optic,Month-to-month,Bank transfer,74.29,5132.41,No
CUST6324,Male,0,No,No,10,Yes,DSL,One year,Credit card,15.33,175.59,No
